file,class,method,variable,usage
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"put/2[java.lang.String,com.android.volley.Cache.Entry]",fos,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"put/2[java.lang.String,com.android.volley.Cache.Entry]",key,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,getFileForKey/1[java.lang.String],key,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,entry,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,iterator,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,deleted,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,before,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,e,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,startTime,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,prunedFiles,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"putEntry/2[java.lang.String,com.android.volley.toolbox.DiskBasedCache.CacheHeader]",entry,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"putEntry/2[java.lang.String,com.android.volley.toolbox.DiskBasedCache.CacheHeader]",oldEntry,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"putEntry/2[java.lang.String,com.android.volley.toolbox.DiskBasedCache.CacheHeader]",key,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,removeEntry/1[java.lang.String],removed,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,removeEntry/1[java.lang.String],key,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readLong/1[java.io.InputStream],is,8
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readLong/1[java.io.InputStream],n,9
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,entry,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,file,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,e,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,rootDirectory,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,files,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,cis,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,entrySize,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,createInputStream/1[java.io.File],file,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[com.android.volley.toolbox.DiskBasedCache.FileSupplier,int]",rootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[com.android.volley.toolbox.DiskBasedCache.FileSupplier,int]",maxCacheSizeInBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[java.io.File,int]",rootDirectory,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[java.io.File,int]",maxCacheSizeInBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,DiskBasedCache/1[java.io.File],rootDirectory,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"invalidate/2[java.lang.String,boolean]",entry,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"invalidate/2[java.lang.String,boolean]",fullExpire,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"invalidate/2[java.lang.String,boolean]",key,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeLong/2[java.io.OutputStream,long]",os,8
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeLong/2[java.io.OutputStream,long]",n,8
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,createOutputStream/1[java.io.File],file,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],entry,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],file,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],data,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],e,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],cis,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],key,8
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],entryOnDisk,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,remove/1[java.lang.String],deleted,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,remove/1[java.lang.String],key,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"streamToBytes/2[com.android.volley.toolbox.DiskBasedCache.CountingInputStream,long]",bytes,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"streamToBytes/2[com.android.volley.toolbox.DiskBasedCache.CountingInputStream,long]",length,6
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"streamToBytes/2[com.android.volley.toolbox.DiskBasedCache.CountingInputStream,long]",cis,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"streamToBytes/2[com.android.volley.toolbox.DiskBasedCache.CountingInputStream,long]",maxLength,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readInt/1[java.io.InputStream],is,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readInt/1[java.io.InputStream],n,5
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readString/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],b,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readString/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],cis,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readString/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],n,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],result,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],size,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],name,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],i,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],cis,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,readHeaderList/1[com.android.volley.toolbox.DiskBasedCache.CountingInputStream],value,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,DiskBasedCache/1[com.android.volley.toolbox.DiskBasedCache.FileSupplier],rootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeInt/2[java.io.OutputStream,int]",os,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeInt/2[java.io.OutputStream,int]",n,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeHeaderList/2[java.util.List<com.android.volley.Header>,java.io.OutputStream]",headers,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeHeaderList/2[java.util.List<com.android.volley.Header>,java.io.OutputStream]",os,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"writeHeaderList/2[java.util.List<com.android.volley.Header>,java.io.OutputStream]",header,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",request,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",waitingRequests,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",cacheKey,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",waiting,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",response,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,maybeAddToWaitingRequests/1[com.android.volley.Request<?>],request,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,maybeAddToWaitingRequests/1[com.android.volley.Request<?>],cacheKey,6
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,maybeAddToWaitingRequests/1[com.android.volley.Request<?>],stagedRequests,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,WaitingRequestManager/1[com.android.volley.RequestQueue],requestQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",networkQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",responseDelivery,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",cacheDispatcher,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],request,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],waitingRequests,5
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],cacheKey,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],iex,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],nextInLine,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Network.java,com.android.volley.Network,performRequest/1[com.android.volley.Request<?>],request,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setNonBlockingExecutor/1[java.util.concurrent.ExecutorService],executor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,"performRequest/2[com.android.volley.Request<?>,com.android.volley.AsyncNetwork.OnRequestComplete]",request,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,"performRequest/2[com.android.volley.Request<?>,com.android.volley.AsyncNetwork.OnRequestComplete]",callback,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setBlockingExecutor/1[java.util.concurrent.ExecutorService],executor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setNonBlockingScheduledExecutor/1[java.util.concurrent.ScheduledExecutorService],executor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,performRequest/1[com.android.volley.Request<?>],request,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,performRequest/1[com.android.volley.Request<?>],e,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,performRequest/1[com.android.volley.Request<?>],response,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,performRequest/1[com.android.volley.Request<?>],latch,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,performRequest/1[com.android.volley.Request<?>],error,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"NetworkImageView/3[com.android.volley.toolbox.Context,com.android.volley.toolbox.AttributeSet,int]",context,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"NetworkImageView/3[com.android.volley.toolbox.Context,com.android.volley.toolbox.AttributeSet,int]",defStyle,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"NetworkImageView/3[com.android.volley.toolbox.Context,com.android.volley.toolbox.AttributeSet,int]",attrs,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageResId/1[int],errorImage,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageDrawable/1[com.android.volley.toolbox.Drawable],defaultImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageResId/1[int],defaultImage,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,NetworkImageView/1[com.android.volley.toolbox.Context],context,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"setImageUrl/2[java.lang.String,com.android.volley.toolbox.ImageLoader]",imageLoader,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"setImageUrl/2[java.lang.String,com.android.volley.toolbox.ImageLoader]",url,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],wrapWidth,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],isFullyWrapContent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],scaleType,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],maxHeight,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],isInLayoutPass,0
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],wrapHeight,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],width,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],height,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],maxWidth,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageDrawable/1[com.android.volley.toolbox.Drawable],errorImageDrawable,1
