file,class,method,variable,usage
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue,beginRequest/1[com.android.volley.Request<T>],mNonBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue,beginRequest/1[com.android.volley.Request<T>],mBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue,"handleEntry/2[com.android.volley.Cache.Entry,com.android.volley.Request<?>]",mWaitingRequestManager,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue,"handleEntry/2[com.android.volley.Cache.Entry,com.android.volley.Request<?>]",mBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue,sendRequestOverNetwork/1[com.android.volley.Request<T>],mNonBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,read/0,bytesRead,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,"read/3[byte[],int,int]",bytesRead,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,"CountingInputStream/2[java.io.InputStream,long]",length,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,bytesRemaining/0,length,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,bytesRemaining/0,bytesRead,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache$CountingInputStream,bytesRead/0,bytesRead,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getStatusCode/0,mStatusCode,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getHeaders/0,mHeaders,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/3[int,java.util.List<com.android.volley.Header>,byte[]]",mContentLength,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/3[int,java.util.List<com.android.volley.Header>,byte[]]",mContent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/3[int,java.util.List<com.android.volley.Header>,byte[]]",mHeaders,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/3[int,java.util.List<com.android.volley.Header>,byte[]]",mContentBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/3[int,java.util.List<com.android.volley.Header>,byte[]]",mStatusCode,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getContentLength/0,mContentLength,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/4[int,java.util.List<com.android.volley.Header>,int,java.io.InputStream]",mContentLength,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/4[int,java.util.List<com.android.volley.Header>,int,java.io.InputStream]",mContent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/4[int,java.util.List<com.android.volley.Header>,int,java.io.InputStream]",mHeaders,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/4[int,java.util.List<com.android.volley.Header>,int,java.io.InputStream]",mContentBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,"HttpResponse/4[int,java.util.List<com.android.volley.Header>,int,java.io.InputStream]",mStatusCode,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getContent/0,mContent,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getContent/0,mContentBytes,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpResponse.java,com.android.volley.toolbox.HttpResponse,getContentBytes/0,mContentBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,deliverResponse/1[T],mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,deliverResponse/1[T],mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,"JsonRequest/5[int,java.lang.String,java.lang.String,com.android.volley.Response.Listener<T>,com.android.volley.Response.ErrorListener]",mRequestBody,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,"JsonRequest/5[int,java.lang.String,java.lang.String,com.android.volley.Response.Listener<T>,com.android.volley.Response.ErrorListener]",mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,getBody/0,mRequestBody,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,getBody/0,PROTOCOL_CHARSET,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,getBodyContentType/0,PROTOCOL_CONTENT_TYPE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,cancel/0,mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\JsonRequest.java,com.android.volley.toolbox.JsonRequest,cancel/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$ParseErrorTask,"ParseErrorTask/2[com.android.volley.Request<T>,com.android.volley.VolleyError]",volleyError,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$ParseErrorTask,run/0,volleyError,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initializeIfRootDirectoryDeleted/0,mTotalSize,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initializeIfRootDirectoryDeleted/0,mEntries,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initializeIfRootDirectoryDeleted/0,mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,clear/0,mTotalSize,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,clear/0,mEntries,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,clear/0,mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"put/2[java.lang.String,com.android.volley.Cache.Entry]",mTotalSize,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"put/2[java.lang.String,com.android.volley.Cache.Entry]",HYSTERESIS_FACTOR,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"put/2[java.lang.String,com.android.volley.Cache.Entry]",mMaxCacheSizeInBytes,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,getFileForKey/1[java.lang.String],mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,mTotalSize,5
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,mEntries,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,HYSTERESIS_FACTOR,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,pruneIfNeeded/0,mMaxCacheSizeInBytes,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"putEntry/2[java.lang.String,com.android.volley.toolbox.DiskBasedCache.CacheHeader]",mTotalSize,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"putEntry/2[java.lang.String,com.android.volley.toolbox.DiskBasedCache.CacheHeader]",mEntries,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,removeEntry/1[java.lang.String],mTotalSize,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,removeEntry/1[java.lang.String],mEntries,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,initialize/0,mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[com.android.volley.toolbox.DiskBasedCache.FileSupplier,int]",mMaxCacheSizeInBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[com.android.volley.toolbox.DiskBasedCache.FileSupplier,int]",mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[java.io.File,int]",mMaxCacheSizeInBytes,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,"DiskBasedCache/2[java.io.File,int]",mRootDirectorySupplier,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,DiskBasedCache/1[java.io.File],DEFAULT_DISK_USAGE_BYTES,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,get/1[java.lang.String],mEntries,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\DiskBasedCache.java,com.android.volley.toolbox.DiskBasedCache,DiskBasedCache/1[com.android.volley.toolbox.DiskBasedCache.FileSupplier],DEFAULT_DISK_USAGE_BYTES,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",mWaitingRequests,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"onResponseReceived/2[com.android.volley.Request<?>,com.android.volley.Response<?>]",mResponseDelivery,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,maybeAddToWaitingRequests/1[com.android.volley.Request<?>],mWaitingRequests,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,WaitingRequestManager/1[com.android.volley.RequestQueue],mRequestQueue,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,WaitingRequestManager/1[com.android.volley.RequestQueue],mCacheDispatcher,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,WaitingRequestManager/1[com.android.volley.RequestQueue],mNetworkQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,WaitingRequestManager/1[com.android.volley.RequestQueue],mResponseDelivery,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",mRequestQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",mCacheDispatcher,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",mNetworkQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,"WaitingRequestManager/3[com.android.volley.CacheDispatcher,java.util.concurrent.BlockingQueue<com.android.volley.Request<?>>,com.android.volley.ResponseDelivery]",mResponseDelivery,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],mRequestQueue,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],mCacheDispatcher,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],mWaitingRequests,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\WaitingRequestManager.java,com.android.volley.WaitingRequestManager,onNoUsableResponseReceived/1[com.android.volley.Request<?>],mNetworkQueue,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setNonBlockingExecutor/1[java.util.concurrent.ExecutorService],mNonBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,getNonBlockingExecutor/0,mNonBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,getNonBlockingScheduledExecutor/0,mNonBlockingScheduledExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setBlockingExecutor/1[java.util.concurrent.ExecutorService],mBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,setNonBlockingScheduledExecutor/1[java.util.concurrent.ScheduledExecutorService],mNonBlockingScheduledExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncNetwork.java,com.android.volley.AsyncNetwork,getBlockingExecutor/0,mBlockingExecutor,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,onDetachedFromWindow/0,mImageContainer,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageOrNull/0,mDefaultImageDrawable,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageOrNull/0,mDefaultImageBitmap,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageOrNull/0,mDefaultImageId,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageResId/1[int],mErrorImageBitmap,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageResId/1[int],mErrorImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageResId/1[int],mErrorImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageDrawable/1[com.android.volley.toolbox.Drawable],mDefaultImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageDrawable/1[com.android.volley.toolbox.Drawable],mDefaultImageBitmap,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageDrawable/1[com.android.volley.toolbox.Drawable],mDefaultImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageResId/1[int],mDefaultImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageResId/1[int],mDefaultImageBitmap,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageResId/1[int],mDefaultImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"setImageUrl/2[java.lang.String,com.android.volley.toolbox.ImageLoader]",mUrl,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,"setImageUrl/2[java.lang.String,com.android.volley.toolbox.ImageLoader]",mImageLoader,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],mUrl,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],mImageContainer,8
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,loadImageIfNecessary/1[boolean],mImageLoader,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageDrawable/1[com.android.volley.toolbox.Drawable],mErrorImageBitmap,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageDrawable/1[com.android.volley.toolbox.Drawable],mErrorImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageDrawable/1[com.android.volley.toolbox.Drawable],mErrorImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageBitmap/1[com.android.volley.toolbox.Bitmap],mDefaultImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageBitmap/1[com.android.volley.toolbox.Bitmap],mDefaultImageBitmap,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setDefaultImageBitmap/1[com.android.volley.toolbox.Bitmap],mDefaultImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageBitmap/1[com.android.volley.toolbox.Bitmap],mErrorImageBitmap,1
